Provincia,Partido,Localidad,ADSL,CABLEMODEM,DIALUP,FIBRAOPTICA,4G,3G,TELEFONIAFIJA,WIRELESS,SATELITAL
Jujuy,Yavi,La Quiaca,1,0,0,1,1,0,1,1,1
Jujuy,Yavi,Llulluchayoc,0,0,0,0,0,0,0,0,0
Jujuy,Yavi,Pumahuasi,0,0,0,1,1,0,0,0,0
Jujuy,Yavi,San Jose,0,0,0,0,0,0,0,0,0
Jujuy,Yavi,Yavi,0,0,0,0,0,0,0,0,1
Jujuy,Yavi,Yavi Chico,0,0,0,1,0,0,0,0,0
La Pampa,Atreucó,Doblas,0,1,0,1,0,0,1,1,1
La Pampa,Atreucó,Macachín,0,0,0,1,1,0,1,1,1
La Pampa,Atreucó,Miguel Riglos,0,0,0,1,1,0,1,1,1
La Pampa,Atreucó,Rolón,0,0,0,0,1,0,1,1,1
La Pampa,Atreucó,Tomas M. Anchorena,0,0,1,0,0,0,1,1,1
La Pampa,Caleu Caleu,Anzoategui,0,0,0,0,0,0,0,0,0
La Pampa,Caleu Caleu,La Adela,0,1,0,0,1,1,0,1,1
La Pampa,Capital,Anguil,0,1,0,1,1,1,1,1,1
Jujuy,Susques,Olaroz Chico,0,0,0,1,0,0,1,1,1
Jujuy,Susques,Pastos Chicos,0,0,0,1,0,0,0,0,0
Jujuy,Susques,Puesto Sey,0,0,0,1,0,0,0,0,0
Jujuy,Susques,San Juan de Quillaqués,0,0,0,1,0,0,0,0,1
Jujuy,Susques,Susques,0,0,0,1,1,0,1,1,1
Jujuy,Tilcara,Colonia San José,0,0,0,0,0,0,0,0,0
Jujuy,Tilcara,Huacalera,0,0,0,1,0,0,0,0,0
Jujuy,Tilcara,Juella,0,0,0,0,0,0,1,0,0
Jujuy,Tilcara,Maimará,0,0,0,1,1,0,1,1,1
Jujuy,Tilcara,Tilcara,0,0,0,1,1,1,1,1,1
Jujuy,Tilcara,Yacoraite,0,0,0,0,0,0,0,0,0
Jujuy,Tumbaya,Bárcena,0,0,0,0,0,0,0,1,0
Jujuy,Tumbaya,El Moreno,0,0,0,0,0,0,0,0,0
Jujuy,Tumbaya,Puerta de Colorados,0,0,0,0,0,0,0,0,0
Jujuy,Tumbaya,Purmamarca,1,0,0,0,1,0,1,1,0
Jujuy,Tumbaya,Tumbaya,0,0,0,0,1,0,1,1,0
Jujuy,Tumbaya,Volcán,1,0,0,0,1,0,1,1,0
Jujuy,Valle Grande,Caspalá,0,0,0,0,0,0,0,0,0
Jujuy,Valle Grande,Pampichuela,0,0,0,0,0,0,0,0,0
Jujuy,Valle Grande,San Francisco,0,0,0,0,0,0,0,0,0
Jujuy,Valle Grande,Santa Ana,0,0,0,0,0,0,0,0,1
Entre Rios,Paraná,El Pingo,0,0,0,0,1,1,1,1,0
Entre Rios,Paraná,El Ramblón,0,0,0,0,1,0,0,0,0
Entre Rios,Paraná,El Ramblón,0,0,0,0,1,0,0,1,0
Entre Rios,Paraná,Hasenkamp,0,1,0,1,1,1,1,1,1
Entre Rios,Paraná,Hernandarias,0,1,0,0,1,1,1,1,0
Entre Rios,Paraná,La Picada,1,0,0,1,1,1,1,0,0
Entre Rios,Paraná,Las Tunas,0,0,0,0,0,0,0,1,1
Entre Rios,Paraná,María Grande,0,1,1,1,1,1,1,1,0
Entre Rios,Paraná,Oro Verde,1,1,0,0,1,1,1,1,0
Entre Rios,Paraná,Paraná,1,1,1,1,1,1,1,1,1
Entre Rios,Paraná,Pueblo Bellocq (Est. Las Garzas),0,0,0,0,0,0,1,0,0
Entre Rios,Paraná,Pueblo Brugo,0,0,0,0,1,1,1,1,0
Entre Rios,Paraná,Pueblo General San Martín,0,0,0,0,1,0,0,0,0
Neuquen,Zapala,Los Catutos,0,0,0,0,0,0,0,1,0
Neuquen,Zapala,Mariano Moreno,1,0,1,0,0,0,1,1,1
Neuquen,Zapala,Ramon M. Castro,0,0,0,0,1,0,0,0,0
Neuquen,Zapala,Zapala,1,0,1,1,1,1,1,1,1
Rio Negro,25 de Mayo,Aguada de Guerra,0,0,0,0,0,0,0,1,0
Rio Negro,25 de Mayo,Clemente Onelli,0,0,0,1,0,0,0,0,0
Rio Negro,25 de Mayo,Colan Conhue,0,0,0,0,0,0,1,0,1
Rio Negro,25 de Mayo,El Caín,0,0,0,0,0,0,1,0,1
Rio Negro,25 de Mayo,Ingeniero Jacobacci,1,0,1,1,1,1,1,1,1
Rio Negro,25 de Mayo,Los Menucos,0,0,0,0,1,0,0,1,1
Rio Negro,25 de Mayo,Maquinchao,0,0,0,0,1,0,1,1,1
Rio Negro,25 de Mayo,Mina Santa Teresita,0,0,0,0,0,0,0,0,0
Rio Negro,25 de Mayo,Pilquiniyeu,0,0,0,0,0,0,0,0,1
Rio Negro,9 de Julio,Comicó,0,0,0,0,0,0,0,0,1
Rio Negro,9 de Julio,Cona Niyeu,0,0,0,0,0,0,1,0,1
Rio Negro,9 de Julio,Ministro Ramos Mexía,0,0,0,1,0,0,0,1,1
La Pampa,Guatraché,General Manuel J. Campos,0,0,0,1,1,0,1,0,1
La Pampa,Guatraché,Guatraché,0,1,0,1,1,1,1,1,1
La Pampa,Guatraché,Perú,0,0,0,0,0,0,0,1,0
La Pampa,Guatraché,Santa Teresa,0,0,0,1,0,0,1,0,0
La Pampa,Hucal,Abramo,0,0,0,1,0,0,0,1,1
La Pampa,Hucal,Bernasconi,1,0,0,1,1,1,1,1,1
La Pampa,Hucal,General San Martín (Est. Villa Alba),0,0,0,1,1,1,1,1,0
La Pampa,Hucal,Hucal,0,0,0,0,0,0,0,0,0
La Pampa,Hucal,Jacinto Arauz,0,0,0,1,1,1,1,1,1
La Pampa,Lihuel Calel,Cuchillo Co,0,0,0,1,1,0,0,0,1
La Pampa,Limay Mahuida,La Reforma,0,0,0,0,1,0,1,1,1
La Pampa,Limay Mahuida,Limay Mahuida,0,0,0,0,0,0,0,1,1
La Pampa,Loventué,Carro Quemado,0,0,0,1,0,0,1,1,1
La Pampa,Loventué,Loventué,0,0,0,1,0,0,1,0,0
La Pampa,Loventué,Luan Toro,0,0,0,0,1,0,1,1,1
La Pampa,Loventué,Telén,0,0,0,1,1,0,1,1,1
La Pampa,Loventué,Victorica,0,0,0,1,1,1,1,1,1
La Pampa,Maracó,Agustoni,0,0,0,0,0,0,1,1,0
La Pampa,Maracó,Dorila,0,0,0,1,0,0,1,1,0
La Pampa,Maracó,General Pico,1,1,1,1,1,1,1,1,1
La Pampa,Maracó,Speluzzi,0,0,0,1,1,0,1,1,0
La Pampa,Maracó,Trebolares,0,0,0,0,0,0,0,0,0
La Pampa,Puelén,25 de Mayo,0,0,0,1,1,1,1,1,0
La Pampa,Puelén,Casa de Piedra,0,0,0,0,0,0,0,1,0
La Pampa,Puelén,Puelén,0,0,1,0,1,0,1,1,1
La Pampa,Quemú Quemú,Colonia Barón,0,0,1,1,1,1,1,1,1
La Pampa,Quemú Quemú,Colonia San José,0,0,0,0,0,0,0,0,0
La Pampa,Quemú Quemú,Miguel Cané,0,0,0,1,1,1,1,0,1
Mendoza,San Carlos,Barrio Carrasco,0,0,0,0,0,0,0,0,0
Mendoza,San Carlos,Barrio El Cepillo,0,0,0,0,0,0,0,1,0
Mendoza,San Carlos,Chilecito,0,0,0,0,1,1,0,1,0
Mendoza,San Carlos,Eugenio Bustos,1,0,0,0,1,1,1,1,0
Mendoza,San Carlos,La Consulta,1,0,0,0,1,1,1,1,1
Mendoza,San Carlos,Pareditas,0,0,0,1,1,1,1,1,0
Mendoza,San Carlos,San Carlos,0,1,0,0,1,1,0,1,0
Mendoza,San Martín,Alto Salvador,0,0,0,1,0,0,0,1,0
Mendoza,San Martín,Alto Verde,0,0,0,1,0,0,0,1,0
Mendoza,San Martín,Barrio Chivilcoy,0,0,0,0,0,0,0,0,0
Mendoza,San Martín,Barrio Emanuel,0,0,0,0,0,0,0,0,0
Mendoza,San Martín,Barrio La Estación,0,0,0,0,0,0,0,0,0
Mendoza,San Martín,Barrio Los Charabones,0,0,0,0,0,0,0,0,0
Mendoza,San Martín,Barrio Ntra. Sra. De Fátima,0,0,0,0,0,1,0,0,0
Mendoza,San Martín,Chapanay,0,0,1,1,1,1,1,1,0
Mendoza,San Martín,Chivilcoy,0,0,0,0,0,0,0,0,0
Mendoza,San Martín,El Espino,0,0,0,0,0,0,0,1,0
Mendoza,San Martín,El Ramblón,0,0,0,0,0,0,0,1,0
Mendoza,San Martín,Montecaseros,0,0,0,0,1,1,1,1,0
Mendoza,San Martín,Nueva California,0,0,0,0,0,0,0,1,0
Mendoza,Tupungato,El Zampal,0,0,0,0,1,0,0,0,0
Mendoza,San Rafael,Villa Atuel Norte,0,0,0,0,1,1,1,0,0
Mendoza,Santa Rosa,Barrio 12 de Octubre,0,0,0,1,1,0,0,0,0
Mendoza,Santa Rosa,Barrio María Auxiliadora,0,0,0,0,1,1,0,0,0
Mendoza,Santa Rosa,Barrio Molina Cabrera,0,0,0,0,0,0,0,0,0
Mendoza,Santa Rosa,La Dormida,0,0,0,1,1,1,1,1,0
Mendoza,Santa Rosa,Las Catitas,0,0,0,0,1,1,1,1,0
Mendoza,Santa Rosa,Santa Rosa,0,0,0,1,0,0,1,1,0
Mendoza,Tunuyán,Barrio San Cayetano,0,0,0,0,0,0,0,0,0
Mendoza,Tunuyán,Campo Los Andes,0,1,0,0,0,0,0,0,0
Mendoza,Tunuyán,Colonia Las Rosas,0,0,0,0,1,1,1,1,0
Mendoza,Tunuyán,El Manzano,0,0,0,0,1,1,0,0,0
Mendoza,Tunuyán,Los Sauces,0,1,0,1,1,1,1,0,0
Mendoza,Tunuyán,Tunuyán,1,1,1,1,1,1,1,1,0
Mendoza,Tunuyán,Vista Flores,0,0,0,0,1,1,1,1,0
Mendoza,Tupungato,Barrio Belgrano Norte,0,0,0,0,0,0,0,0,0
Mendoza,Tupungato,Cordón del Plata,0,0,0,0,1,1,1,1,0
Mendoza,Tupungato,El Peral,0,0,0,0,0,0,0,0,0
Cordoba,San Justo,Las Varillas,1,0,0,1,1,1,1,0,1
Cordoba,San Justo,Marull,0,0,0,1,1,1,1,1,1
Cordoba,San Justo,Miramar,0,1,0,0,1,1,1,1,0
Cordoba,San Justo,Morteros,1,0,0,1,1,1,1,0,0
Cordoba,San Justo,Plaza Luxardo,0,0,0,0,0,0,0,1,0
Cordoba,San Justo,Plaza San Francisco,0,0,0,0,1,0,0,1,0
Cordoba,San Justo,Porteña,1,0,0,1,1,1,1,1,0
Cordoba,San Justo,Quebracho Herrado,0,0,0,0,0,0,1,1,0
Cordoba,San Justo,Sacanta,0,1,0,1,1,1,1,1,1
Cordoba,San Justo,San Francisco,1,1,0,1,1,1,1,1,0
Jujuy,Valle Grande,Valle Colorado,0,0,0,0,0,0,0,0,0
Jujuy,Valle Grande,Valle Grande,0,0,0,0,0,0,0,0,0
Cordoba,San Justo,Saturnino María Laspiur,0,1,0,0,1,1,1,0,1
Cordoba,San Justo,Seeber,1,0,0,0,1,0,0,0,0
Cordoba,San Justo,Toro Pujio,1,0,0,0,1,0,1,0,0
Cordoba,San Justo,Tránsito,1,0,0,0,1,1,1,1,0
Cordoba,San Justo,Trinchera,0,0,0,0,0,0,0,0,0
Cordoba,San Justo,Villa Concepción del Tío,0,1,0,0,1,1,1,1,0
Cordoba,San Justo,Villa del Tránsito,0,0,0,0,0,0,0,1,0
Cordoba,San Justo,Villa San Esteban,0,0,0,0,0,0,0,1,0
Cordoba,Santa María,Alta Gracia,1,1,0,1,1,1,1,1,0
Cordoba,Santa María,Anisacate,1,0,0,0,0,0,1,1,0
Cordoba,Santa María,Barrio Gilbert,0,0,0,0,0,0,0,0,0
Cordoba,Santa María,Barrio Las Quintas,0,0,0,0,0,1,0,0,0
Cordoba,Santa María,Barrio Villa del Parque,0,0,0,0,0,0,0,0,0
Cordoba,Santa María,Bouwer,0,0,0,0,1,1,1,0,0
Cordoba,Santa María,Campos del Virrey,0,0,0,0,0,0,0,0,0
Cordoba,Santa María,Caseros Centro,0,0,0,0,1,0,0,0,0
Cordoba,Santa María,Causana,0,0,0,0,0,0,0,0,0
Cordoba,Santa María,Costa Azul,0,0,0,0,1,1,0,0,0
Cordoba,Río Primero,Piquillín,1,0,0,0,1,1,1,0,0
Cordoba,Río Primero,Plaza de Mercedes,0,0,0,0,0,0,0,0,0
Cordoba,Río Primero,Pueblo Comechingones,0,0,0,0,1,0,1,0,0
Cordoba,Río Primero,Río Primero,1,0,0,1,1,1,1,1,0
Cordoba,Río Primero,Sagrada Familia,0,0,0,0,0,0,0,0,0
Cordoba,Río Primero,Santa Rosa de Río Primero,1,0,0,1,1,1,1,1,0
Cordoba,Río Primero,Villa Fontana,0,0,0,1,1,0,1,1,0
Cordoba,Río Seco,Cerro Colorado,0,0,0,0,1,1,0,1,0
Cordoba,Río Seco,Chañar Viejo,0,0,0,0,0,0,0,0,0
Cordoba,Río Seco,Eufrasio Loza,0,0,0,0,0,0,0,0,0
Cordoba,Río Seco,Gütemberg,0,0,0,0,0,0,0,0,0
Cordoba,Río Seco,La Rinconada,0,0,0,0,1,0,0,0,0
Cordoba,Río Seco,Los Hoyos,0,0,0,0,1,0,0,0,0
Cordoba,Río Seco,Puesto de Castro,0,0,0,0,0,0,0,0,0
Cordoba,Río Seco,Rayo Cortado,0,0,0,0,0,0,0,1,0
Cordoba,Río Seco,San Pedro de Gütemberg,0,0,0,0,0,0,0,0,0
Cordoba,Río Seco,Santa Elena,0,0,0,0,1,0,0,0,0
Cordoba,Río Seco,Sebastián Elcano,0,0,0,1,1,1,1,0,0
Cordoba,Río Seco,Villa Candelaria,0,0,0,0,0,0,0,0,0
Cordoba,San Justo,Arroyito,1,1,0,1,1,1,1,1,1
Cordoba,San Justo,Balnearia,0,0,0,0,1,1,1,0,0
Cordoba,San Justo,Brinkmann,1,0,0,1,1,1,1,0,0
Cordoba,San Justo,Colonia 10 de Julio,0,0,0,0,0,0,0,0,0
Cordoba,San Justo,Colonia Anita,0,0,0,0,0,0,0,1,0
Cordoba,San Justo,Colonia Iturraspe,0,0,0,0,0,0,0,0,0
Cordoba,San Justo,Colonia Las Pichanas,0,0,0,0,0,0,0,1,0
Cordoba,San Justo,Colonia Marina,0,1,0,1,1,1,1,1,1
Cordoba,San Justo,Colonia Prosperidad,0,0,0,0,1,0,1,0,0
Cordoba,San Justo,Colonia San Bartolomé,0,0,0,0,1,0,1,1,0
Cordoba,San Justo,Colonia San Pedro,0,0,0,0,0,0,0,0,0
Cordoba,San Justo,Colonia Santa María,0,0,0,0,0,0,0,0,0
Cordoba,San Justo,Colonia Valtelina,0,0,0,0,0,0,0,0,0
Cordoba,San Justo,Colonia Vignaud,1,0,0,1,1,1,1,0,0
Cordoba,Calamuchita,Lutti,0,0,0,0,0,0,0,0,0
Cordoba,Calamuchita,Monte Ralo,0,0,0,0,0,0,0,0,0
Cordoba,Calamuchita,Parque Calmayo,0,0,0,0,0,0,0,1,0
Cordoba,Calamuchita,Río de los Sauces,0,0,0,0,1,1,1,1,0
Cordoba,Calamuchita,San Agustín,1,0,0,0,1,1,1,1,0
Cordoba,Calamuchita,San Ignacio (Loteo San Javier),0,0,0,0,0,0,1,1,0
Cordoba,Calamuchita,San Ignacio (Loteo Vélez Crespo),0,0,0,0,1,1,0,1,0
Cordoba,Calamuchita,Santa Monica,0,0,0,0,0,0,0,0,0
Cordoba,Calamuchita,Santa Rosa de Calamuchita,1,1,0,1,1,1,1,1,0
Cordoba,Calamuchita,Segunda Usina,0,0,0,0,0,0,0,1,0
Cordoba,Calamuchita,Solar de los Molinos,0,0,0,0,0,0,1,0,0
Cordoba,Calamuchita,Villa Alpina,0,0,0,0,0,0,0,1,0
Cordoba,Calamuchita,Villa Amancay,0,0,0,0,1,1,1,1,0
Cordoba,Calamuchita,Villa Berna,1,0,0,0,1,0,1,1,0
Cordoba,Calamuchita,Villa Ciudad Parque Los Reartes,0,1,0,0,1,0,0,0,0
Cordoba,Calamuchita,Villa Ciudad Parque Los Reartes (1a. Sección),0,0,0,0,0,0,1,1,0
Cordoba,Calamuchita,Villa Ciudad Parque Los Reartes (3a. Sección),0,0,0,0,0,0,0,1,0
Cordoba,San Justo,Devoto,1,0,0,1,1,1,1,0,0
Cordoba,San Justo,El Arañado,0,1,0,0,1,1,1,1,1
Cordoba,San Justo,El Fortín,0,1,0,0,1,1,1,1,0
Cordoba,San Justo,El Fuertecito,0,0,0,0,1,0,1,1,0
Cordoba,San Justo,El Tío,1,1,0,1,1,1,1,0,0
Cordoba,San Justo,Estación Luxardo,0,0,0,0,1,1,0,1,0
Cordoba,San Justo,Freyre,1,1,0,1,1,1,1,1,0
Cordoba,San Justo,La Francia,1,0,0,1,1,1,1,1,0
Cordoba,San Justo,La Paquita,1,0,0,0,1,0,0,1,0
Cordoba,San Justo,La Tordilla,1,0,0,0,1,1,1,1,0
Cordoba,San Justo,Las Varas,0,0,0,1,1,1,1,0,0
Jujuy,Ledesma,Libertador General San Martín (Est. Ledesma),1,1,0,1,1,1,1,1,1
Jujuy,Ledesma,Maíz Negro,0,0,0,0,0,0,0,0,0
Jujuy,Ledesma,Paulina,0,0,0,0,0,0,0,0,0
Jujuy,Ledesma,Pueblo Ledesma,0,0,0,0,1,1,0,0,0
Jujuy,Ledesma,Yuto,0,0,0,0,1,1,0,1,1
Jujuy,Palpalá,Carahunco,1,0,0,0,0,0,1,0,1
Jujuy,Palpalá,Centro Forestal,1,0,0,0,0,0,1,0,0
Jujuy,Palpalá,Mina 9 de Octubre,0,0,0,0,0,0,0,0,0
Jujuy,Palpalá,Palpalá (Est. Gral. Manuel N. Savio),1,1,0,1,1,1,1,1,1
Jujuy,Palpalá,Rio Blanco,0,0,0,0,1,1,0,0,0
Jujuy,Rinconada,Casa Colorada,0,0,0,0,0,0,0,0,0
Jujuy,Rinconada,Coyaguaima,0,0,0,1,0,0,0,0,0
Jujuy,Rinconada,Lagunillas de Farallón,0,0,0,1,0,0,0,0,0
Jujuy,Rinconada,Liviara,0,0,0,0,0,0,0,0,1
Jujuy,Rinconada,Loma Blanca,0,0,0,0,0,0,0,0,1
Jujuy,Rinconada,Nuevo Pirquitas,0,0,0,1,0,0,1,0,1
Jujuy,Rinconada,Orosmayo,0,0,0,1,0,0,0,0,0
Jujuy,Rinconada,Rinconada,0,0,0,0,0,0,0,0,1
Jujuy,San Antonio,El Ceibal,0,0,0,1,0,0,0,0,0
Jujuy,San Antonio,La Toma,0,0,0,0,0,0,0,0,0
Jujuy,El Carmen,Puesto Viejo,0,1,0,0,1,1,1,0,1
Jujuy,El Carmen,San Isidro,0,0,0,0,0,0,0,0,0
Jujuy,El Carmen,San Juancito,0,0,0,0,1,0,0,0,0
Jujuy,Humahuaca,Aparzo,0,0,0,0,0,0,0,0,0
Jujuy,Humahuaca,Cianzo,0,0,0,0,0,0,0,0,0
Jujuy,Humahuaca,Coctaca,0,0,0,0,0,0,0,0,0
Jujuy,Humahuaca,El Aguilar,0,0,0,0,1,1,1,0,1
Jujuy,Humahuaca,Hipólito Yrigoyen (Est. Iturbe),0,0,0,1,0,0,0,0,0
Jujuy,Humahuaca,Humahuaca,1,0,0,0,1,1,1,1,1
Jujuy,Humahuaca,Palca de Aparzo,0,0,0,0,1,0,0,0,0
Jujuy,Humahuaca,Palca de Varas,0,0,0,0,0,0,0,0,0
Jujuy,Humahuaca,Rodero,0,0,0,0,0,0,0,0,0
Jujuy,Humahuaca,Tres Cruces,0,0,0,1,1,0,0,0,0
Jujuy,Humahuaca,Uquía (Est. Senador Pérez),1,0,0,1,0,0,1,0,0
Jujuy,Ledesma,Bananal,0,0,0,0,0,0,0,0,0
Jujuy,Ledesma,Bermejito,0,0,0,0,0,0,0,0,0
Jujuy,Ledesma,Caimancito,1,0,0,0,1,1,1,1,1
Jujuy,Ledesma,Calilegua,0,1,0,0,1,1,0,1,1
Jujuy,Ledesma,Chalicán,0,0,0,0,1,0,0,1,0
Jujuy,Ledesma,Fraile Pintado,1,1,0,0,1,1,1,1,1
Jujuy,Ledesma,Libertad,0,0,0,0,0,0,0,0,0
Corrientes,Capital,Laguna Brava,0,0,0,0,1,1,1,0,1
Corrientes,Capital,Riachuelo,0,0,0,0,1,1,1,1,1
Corrientes,Capital,San Cayetano,0,0,0,0,0,0,0,0,1
Corrientes,Concepción,Concepción,0,0,0,0,1,0,1,1,1
Corrientes,Concepción,Santa Rosa,0,0,0,0,1,0,1,1,0
Corrientes,Concepción,Tabay,0,0,0,0,1,0,1,1,1
Corrientes,Concepción,Tatacua,0,0,0,0,1,0,0,0,1
Corrientes,Curuzú Cuatiá,Cazadores Correntinos,0,0,0,0,1,0,0,1,1
Corrientes,Curuzú Cuatiá,Curuzú Cuatiá,1,0,0,1,1,1,1,1,1
Corrientes,Curuzú Cuatiá,Perugorría,0,0,0,0,1,0,1,1,1
Corrientes,Empedrado,El Sombrero,1,0,0,0,1,0,1,1,1
Corrientes,Empedrado,Empedrado,1,1,0,0,1,1,1,1,1
Cordoba,Marcos Juárez,Monte Buey,1,0,0,0,1,1,1,0,0
Cordoba,Marcos Juárez,Noetinger,0,0,0,0,0,0,0,0,0
Cordoba,Marcos Juárez,Saira,1,0,0,0,0,0,1,0,0
Cordoba,Marcos Juárez,Saladillo,0,0,0,0,0,0,1,0,0
Cordoba,Marcos Juárez,Villa Elisa,1,0,1,0,0,0,1,0,0
Cordoba,Minas,Ciénaga del Coro,0,0,0,1,1,0,1,1,0
Cordoba,Minas,El Chacho,0,0,0,1,0,0,0,1,0
Cordoba,Minas,Estancia de Guadalupe,0,0,0,0,0,0,1,1,0
Cordoba,Minas,Guasapampa,0,0,0,0,0,0,0,1,0
Cordoba,Minas,La Playa,0,0,0,0,0,0,0,1,0
Cordoba,Minas,San Carlos Minas,1,0,0,1,1,1,1,1,0
Cordoba,Minas,Talaini,0,0,0,0,0,0,0,1,0
Cordoba,Minas,Tosno,0,0,0,0,0,0,0,1,0
Cordoba,Pocho,Chancani,0,0,0,0,1,0,1,1,0
Cordoba,Pocho,Las Palmas,0,0,0,0,0,0,0,1,0
Cordoba,Pocho,Los Talares,0,0,0,0,0,0,0,1,0
Cordoba,Pocho,Salsacate,1,0,0,1,1,1,1,1,1
Cordoba,Pocho,San Gerónimo,0,0,0,0,0,0,0,1,0
Cordoba,Pocho,Tala Cañada,0,0,0,0,1,0,1,1,0
Corrientes,Esquina,Esquina,1,0,0,1,1,1,1,1,1
Corrientes,Esquina,Pueblo Libertador,0,0,0,0,1,0,0,0,1
Corrientes,General Alvear,Alvear,1,0,0,0,1,1,1,0,1
Corrientes,General Alvear,Estación Torrent,0,0,0,0,1,0,0,0,1
Corrientes,General Paz,Itá Ibaté,1,1,0,0,1,1,1,1,1
Corrientes,General Paz,Lomas de Vallejos,0,0,0,0,1,0,0,0,1
Corrientes,General Paz,Nuestra Señora del Rosario de Caá Catí,0,1,0,0,1,1,1,1,0
Corrientes,General Paz,Palmar Grande,0,0,0,0,0,0,0,1,1
Corrientes,Goya,Colonia Carolina,0,0,0,0,1,1,1,1,1
Corrientes,Goya,Goya,1,1,0,1,1,1,1,1,1
Corrientes,ItatÍ,Itatí,1,0,0,0,1,1,1,1,1
Corrientes,ItatÍ,Ramada Paso,0,0,0,0,1,0,0,1,0
Cordoba,Presidente Roque Sáenz Peña,General Levalle,1,1,0,1,1,1,1,1,0
Cordoba,Presidente Roque Sáenz Peña,La Cesira,1,0,0,1,1,1,1,1,1
Cordoba,Presidente Roque Sáenz Peña,Laboulaye,1,1,0,1,1,1,1,1,0
Cordoba,Presidente Roque Sáenz Peña,Leguizamón,0,0,0,1,0,0,0,0,0
Cordoba,Presidente Roque Sáenz Peña,Melo,0,0,0,1,1,1,1,1,0
Cordoba,Presidente Roque Sáenz Peña,Río Bamba,0,0,0,0,1,1,1,1,0
Cordoba,Presidente Roque Sáenz Peña,Rosales,0,0,0,0,1,1,1,1,0
Cordoba,Presidente Roque Sáenz Peña,San Joaquín,0,0,0,0,1,0,1,1,0
Cordoba,Presidente Roque Sáenz Peña,Serrano,0,1,0,0,1,1,1,1,1
Cordoba,Presidente Roque Sáenz Peña,Villa Rossi,0,0,0,0,1,0,1,0,0
Cordoba,Punilla,Barrio Santa Isabel,0,0,0,0,0,0,0,0,0
Cordoba,Punilla,Bialet Massé,1,0,0,1,1,1,1,1,0
Cordoba,Punilla,Cabalango,0,0,0,0,0,0,0,1,0
Cordoba,Tulumba,Lucio V. Mansilla,0,0,0,0,1,1,1,0,0
Cordoba,Tulumba,Rosario del Saladillo,0,0,0,1,0,0,0,0,0
Cordoba,Tulumba,San José de la Dormida,1,0,0,0,1,1,1,1,1
Cordoba,Tulumba,San José de las Salinas,0,0,0,0,1,1,0,0,0
Cordoba,Tulumba,San Pedro Norte,0,0,0,0,0,0,0,1,0
Cordoba,Tulumba,Villa Tulumba,0,0,0,1,1,1,1,1,0
Cordoba,Unión,Aldea Santa María,0,0,0,0,0,0,0,0,0
Cordoba,Unión,Alto Alegre,1,1,0,1,1,1,1,0,0
Cordoba,Unión,Ana Zumarán,0,0,0,0,1,0,0,0,0
Cordoba,Unión,Ballesteros,1,0,0,1,1,1,1,1,0
Cordoba,Unión,Ballesteros Sur,0,0,0,1,0,0,1,1,0
Cordoba,Unión,Bell Ville,1,1,0,1,1,1,1,0,0
Cordoba,Unión,Benjamín Gould,0,0,0,0,1,0,1,1,0
Corrientes,Ituzaingó,Colonia Liebig's,0,1,0,0,1,1,1,1,1
Corrientes,Ituzaingó,Ituzaingó,1,0,0,0,1,1,1,0,1
Corrientes,Ituzaingó,San Antonio,0,0,0,0,1,1,0,0,0
Corrientes,Ituzaingó,San Carlos,0,0,0,0,1,1,1,0,0
Corrientes,Ituzaingó,Villa Olivari,0,0,0,0,1,1,0,1,1
Corrientes,Lavalle,Cruz de los Milagros,0,0,0,0,0,0,0,0,0
Corrientes,Lavalle,Gobernador Juan E. Martínez,0,0,0,1,1,0,1,1,1
Corrientes,Lavalle,Lavalle,0,0,0,0,1,1,1,1,1
Corrientes,Lavalle,Santa Lucía,1,0,0,1,1,1,1,1,1
Corrientes,Lavalle,Villa Córdoba,0,0,0,0,0,0,0,0,0
Corrientes,Lavalle,Yatayti Calle,0,0,0,0,1,0,0,0,0
Corrientes,Mburucuyá,Mburucuyá,0,0,0,0,1,0,1,1,1
Corrientes,Mercedes,Felipe Yofré,0,0,0,0,1,0,1,0,1
Corrientes,Mercedes,Mariano I. Loza (Est. Justino Solari),0,0,0,0,1,0,1,1,1
Corrientes,Mercedes,Mercedes,1,1,0,1,1,1,1,1,1
Corrientes,Monte Caseros,Colonia Libertad,0,0,0,0,1,0,0,1,0
Corrientes,Monte Caseros,Estación Libertad,0,0,0,0,1,0,0,1,0
Corrientes,Monte Caseros,Juan Pujol,0,0,0,0,1,0,1,1,1
Corrientes,Monte Caseros,Mocoretá,1,0,0,1,1,1,1,1,1
Corrientes,Monte Caseros,Monte Caseros,1,0,0,1,1,1,1,1,1
Corrientes,Monte Caseros,Parada Acuña,0,0,0,0,0,0,0,1,0
Corrientes,Monte Caseros,Parada Labougle,0,0,0,0,0,0,0,1,0
Corrientes,Paso de los Libres,Bonpland,0,0,0,0,1,0,0,1,1
Corrientes,Paso de los Libres,Parada Pucheta,0,0,0,0,1,0,0,1,1
Corrientes,Paso de los Libres,Paso de los Libres,1,0,0,1,1,1,1,1,1
Corrientes,Paso de los Libres,Tapebicuá,0,0,0,0,1,0,0,0,0
Entre Rios,Federación,San Pedro,0,0,0,1,1,0,0,1,0
Entre Rios,Federación,San Ramón,0,0,0,0,0,0,0,0,0
Entre Rios,Federación,Santa Ana,0,1,0,1,1,1,1,1,0
Entre Rios,Federación,Villa del Rosario,0,1,0,1,0,1,1,1,0
